ID,Name,Glottocode,Macroarea,Latitude,Longitude,Family_Glottocode,Family_Name
1762_Malayalam_mala1464,Malayalam,mala1464,Eurasia,9.59208,76.7651,drav1251,Dravidian
1763_Sauria_Paharia_saur1249,Sauria Paharia,saur1249,Eurasia,24.8124,87.6432,drav1251,Dravidian
1764_Manipuri_mani1292,Manipuri,mani1292,Eurasia,24.4409,93.3426,sino1245,Sino-Tibetan
1765_Mao_Naga_maon1238,Mao Naga,maon1238,Eurasia,25.3836,94.0035,sino1245,Sino-Tibetan
1766_Marathi_mara1378,Marathi,mara1378,Eurasia,17.9344,76.6665,indo1319,Indo-European
1767_Kman_miju1243,Kman,miju1243,Eurasia,28.4732,97.0444,sino1245,Sino-Tibetan
1768_Mising_miny1240,Mising,miny1240,Eurasia,,,sino1245,Sino-Tibetan
1769_Moyon_moyo1238,Moyon,moyo1238,Eurasia,24.4793,94.3421,sino1245,Sino-Tibetan
1770_Mundari_mund1320,Mundari,mund1320,Eurasia,23.03,85.85,aust1305,Austroasiatic
1771_Naiki_naik1250,Naiki,naik1250,Eurasia,,,drav1251,Dravidian
1772_Nepali_nepa1254,Nepali,nepa1254,Eurasia,28.0,85.0,indo1319,Indo-European
1773_Central_Nicobarese_cent1990,Central Nicobarese,cent1990,Eurasia,7.94812,93.3921,aust1305,Austroasiatic
1774_Pottangi_Ollar_Gadaba_pott1240,Pottangi Ollar Gadaba,pott1240,Eurasia,18.5968,82.7586,drav1251,Dravidian
1775_Odia_oriy1255,Odia,oriy1255,Eurasia,21.0,85.0,indo1319,Indo-European
1776_Paite_Chin_pait1244,Paite Chin,pait1244,Eurasia,24.0381,93.6136,sino1245,Sino-Tibetan
1777_Duruwa_duru1236,Duruwa,duru1236,Eurasia,19.0534,82.4881,drav1251,Dravidian
1778_Pattani_patt1248,Pattani,patt1248,Eurasia,32.6963,76.5966,sino1245,Sino-Tibetan
1779_Pengo_peng1244,Pengo,peng1244,Eurasia,19.3435,83.6552,drav1251,Dravidian
1780_Eastern_Panjabi_panj1256,Eastern Panjabi,panj1256,Eurasia,30.0368,75.6702,indo1319,Indo-European
1781_Bondo_bond1245,Bondo,bond1245,Eurasia,19.1512,83.8141,aust1305,Austroasiatic
1782_Sanskrit_sans1269,Sanskrit,sans1269,Eurasia,20.0,77.0,indo1319,Indo-European
1783_Santali_sant1410,Santali,sant1410,Eurasia,25.0317,87.8185,aust1305,Austroasiatic
1784_Sumi_Naga_sumi1235,Sumi Naga,sumi1235,Eurasia,25.9996,94.4235,sino1245,Sino-Tibetan
1785_Shina_shin1264,Shina,shin1264,Eurasia,34.6515,75.287,indo1319,Indo-European
1786_Sindhi_sind1272,Sindhi,sind1272,Eurasia,26.0,69.0,indo1319,Indo-European
1787_Sora_sora1254,Sora,sora1254,Eurasia,19.1213,84.19,aust1305,Austroasiatic
1788_Tamil_tami1289,Tamil,tami1289,Eurasia,10.520219,78.825989,drav1251,Dravidian
1789_EastCentral_Tangkhul_Naga_tang1336,East-Central Tangkhul Naga,tang1336,Eurasia,25.0489,94.3567,sino1245,Sino-Tibetan
1790_Pangwa_Naga_tase1235,Pangwa Naga,tase1235,Eurasia,27.2572,96.3855,sino1245,Sino-Tibetan
1791_Telugu_telu1262,Telugu,telu1262,Eurasia,16.4529,78.7024,drav1251,Dravidian
1792_Thado_Chin_thad1238,Thado Chin,thad1238,Eurasia,24.096,93.722,sino1245,Sino-Tibetan
1793_Toda_toda1252,Toda,toda1252,Eurasia,11.4184,77.0168,drav1251,Dravidian
1794_Kok_Borok_kokb1239,Kok Borok,kokb1239,Eurasia,23.1916,91.4673,sino1245,Sino-Tibetan
1795_Tulu_tulu1258,Tulu,tulu1258,Eurasia,12.8114,75.2651,drav1251,Dravidian
1796_Urali_of_Idukki_ural1274,Urali of Idukki,ural1274,Eurasia,10.8519,76.8007,drav1251,Dravidian
1797_Urdu_urdu1245,Urdu,urdu1245,Eurasia,25.0,67.0,indo1319,Indo-European
1798_Vaagri_Booli_vaag1238,Vaagri Booli,vaag1238,Eurasia,12.215,79.5335,indo1319,Indo-European
1799_Ravula_ravu1237,Ravula,ravu1237,Eurasia,12.3231,75.6265,drav1251,Dravidian
1800_Yerukula_yeru1240,Yerukula,yeru1240,Eurasia,17.3702,81.9748,drav1251,Dravidian
1801_Qawasqar_qawa1238,Qawasqar,qawa1238,South America,-49.303195,-74.707536,kawe1237,Kawesqar
1802_Mapudungun_mapu1245,Mapudungun,mapu1245,South America,-38.7392,-71.277,arau1255,Araucanian
1803_Achagua_acha1250,Achagua,acha1250,South America,4.38649,-72.2005,araw1281,Arawakan
1804_Apurina_apur1254,Apurinã,apur1254,South America,-8.21692,-66.7714,araw1281,Arawakan
1805_Lokono_araw1276,Lokono,araw1276,South America,5.64295,-56.9243,araw1281,Arawakan
1806_Ashaninka_asha1243,Asháninka,asha1243,South America,-11.9311,-73.9073,araw1281,Arawakan
1807_Ajyininka_Apurucayali_ajyi1238,Ajyíninka Apurucayali,ajyi1238,South America,-9.82364,-74.61947,araw1281,Arawakan
1808_Asheninka_Perene_ashe1272,Ashéninka Perené,ashe1272,South America,-10.9777,-74.9153,araw1281,Arawakan
1809_Pichis_Asheninka_pich1237,Pichis Ashéninka,pich1237,South America,-10.47249,-74.60281,araw1281,Arawakan
1810_UcayaliYurua_Asheninka_ucay1237,Ucayali-Yurúa Ashéninka,ucay1237,South America,-9.49424,-73.1836,araw1281,Arawakan
1811_Baniwa_do_Icana_bani1255,Baniwa do Icana,bani1255,South America,2.17859,-67.7704,araw1281,Arawakan
1812_Baniwa_do_Icana_bani1255,Baniwa do Icana,bani1255,South America,2.17859,-67.7704,araw1281,Arawakan
1813_Bare_bare1276,Baré,bare1276,South America,1.91649,-66.828,araw1281,Arawakan
1814_Cabiyari_cabi1241,Cabiyarí,cabi1241,South America,0.16101,-71.0622,araw1281,Arawakan
1815_Caquinte_caqu1242,Caquinte,caqu1242,South America,-11.4812,-73.4451,araw1281,Arawakan
1816_Chamicuro_cham1318,Chamicuro,cham1318,South America,-5.1149,-75.6778,araw1281,Arawakan
1817_Curripaco_curr1243,Curripaco,curr1243,South America,0.69618,-67.5028,araw1281,Arawakan
1818_EnaweneNawe_enaw1238,Enawené-Nawé,enaw1238,South America,-12.4302,-58.9802,araw1281,Arawakan
1819_Inapari_inap1243,Modern Iñapari,inap1243,South America,-12.4653,-69.3083,araw1281,Arawakan
1820_Kinikinao_guan1270,Kinikinao,guan1270,South America,-19.1667,-54.0333,araw1281,Arawakan
1821_Machinere_mach1268,Machinere,mach1268,South America,-10.661655,-70.208108,araw1281,Arawakan
1822_Machiguenga_mach1267,Machiguenga,mach1267,South America,-12.1291,-72.5017,araw1281,Arawakan
1823_Mehinaku_mehi1240,Mehináku,mehi1240,South America,-12.5364,-53.521,araw1281,Arawakan
1824_Nanti_nant1250,Nanti,nant1250,South America,-12.1018,-72.3507,araw1281,Arawakan
1825_Nomatsiguenga_noma1263,Nomatsiguenga,noma1263,South America,-11.5349,-74.4371,araw1281,Arawakan
1826_Palikur_pali1279,Palikúr,pali1279,South America,3.63993,-51.6246,araw1281,Arawakan
1827_Paraujano_para1316,Paraujano,para1316,South America,10.8427,-71.8399,araw1281,Arawakan
1828_Parecis_pare1272,Parecís,pare1272,South America,-14.5929,-57.4059,araw1281,Arawakan
1829_Piapoco_piap1246,Piapoco,piap1246,South America,4.37718,-68.5953,araw1281,Arawakan
1830_Resigaro_resi1247,Resígaro,resi1247,South America,-1.169535,-71.60524,araw1281,Arawakan
1831_Tariana_tari1256,Tariana,tari1256,South America,0.440205,-68.9042,araw1281,Arawakan
1832_TerenaKinikinaoChane_tere1279,Terena-Kinikinao-Chane,tere1279,South America,-20.6614,-56.0329,araw1281,Arawakan
1833_Wapishana_wapi1253,Wapishana,wapi1253,South America,2.58744,-59.8021,araw1281,Arawakan
1834_Baniva_de_Maroa_guar1293,Baniva de Maroa,guar1293,South America,1.80835,-66.922505,araw1281,Arawakan
1835_Waura_waur1244,Waurá,waur1244,South America,-13.296,-53.6971,araw1281,Arawakan
1836_Wayuu_wayu1243,Wayuu,wayu1243,South America,11.395566,-72.199791,araw1281,Arawakan
1837_Xiriana_xiri1243,Xiriâna,xiri1243,South America,0.83868,-63.452927,araw1281,Arawakan
1838_Yanesha_yane1238,Yanesha',yane1238,South America,-10.5454,-75.315,araw1281,Arawakan
1839_Yavitero_yavi1244,Yavitero-Pareni,yavi1244,South America,2.924844,-67.438886,araw1281,Arawakan
1840_Yawalapiti_yawa1261,Yawalapití,yawa1261,South America,-12.5104,-53.4236,araw1281,Arawakan
1841_Yine_yine1238,Yine,yine1238,South America,-11.1086,-73.3087,araw1281,Arawakan
1842_Yucuna_yucu1253,Yucuna,yucu1253,South America,-0.76075,-71.0033,araw1281,Arawakan
1843_Baure_baur1253,Baure,baur1253,South America,-13.1278,-64.1838,araw1281,Arawakan
1844_Ignaciano_igna1246,Ignaciano,igna1246,South America,-15.1188,-65.3993,araw1281,Arawakan
1845_Deni_deni1241,Deni,deni1241,South America,-6.74962,-67.5029,araw1282,Arawan
1846_Madi_jama1261,Madi,jama1261,South America,-7.62223,-66.5662,araw1282,Arawan
1847_Madi_jama1261,Madi,jama1261,South America,-7.62223,-66.5662,araw1282,Arawan
1848_Culina_culi1244,Culina,culi1244,South America,-8.55268,-70.6648,araw1282,Arawan
1849_Paumari_paum1247,Paumari,paum1247,South America,-5.78403,-64.2803,araw1282,Arawan
1850_Suruaha_suru1263,Suruahá,suru1263,South America,-6.82525,-66.3146,araw1282,Arawan
1851_Central_Aymara_cent2142,Central Aymara,cent2142,South America,-17.0,-68.5,ayma1253,Aymaran
1852_Jaqaru_jaqa1244,Jaqaru,jaqa1244,South America,-12.741939,-75.809231,ayma1253,Aymaran
1853_AwaCuaiquer_awac1239,Awa-Cuaiquer,awac1239,South America,1.21652,-78.3401,barb1265,Barbacoan
1854_Chapalaa_chac1249,Cha'palaa,chac1249,South America,0.71489,-79.0508,barb1265,Barbacoan
1855_Guambiano_guam1248,Guambiano,guam1248,South America,2.55849,-76.582,barb1265,Barbacoan
1856_Tsafiki_colo1256,Tsafiki,colo1256,South America,-0.21181,-79.2347,barb1265,Barbacoan
1857_Bora_bora1263,Bora,bora1263,South America,-2.000259,-72.257066,bora1262,Boran
1858_Mirana_mira1254,Miraña,mira1254,South America,,,bora1262,Boran
1859_Muinane_muin1242,Muinane,muin1242,South America,-0.8652,-72.4249,bora1262,Boran
1860_Jebero_jebe1250,Jebero,jebe1250,South America,-5.40317,-76.4103,cahu1265,Cahuapanan
1861_Shawi_chay1248,Shawi,chay1248,South America,-5.63764,-76.8252,cahu1265,Cahuapanan
1862_Akurio_akur1238,Akurio,akur1238,South America,3.19607,-55.6294,cari1283,Cariban
1863_Apalai_apal1257,Apalaí,apal1257,South America,1.49792,-54.7457,cari1283,Cariban
1864_Para_Arara_para1310,Pará Arára,para1310,South America,-3.71263,-53.0657,cari1283,Cariban
1865_Bakairi_baka1277,Bakairí,baka1277,South America,-14.2628,-54.7034,cari1283,Cariban
1866_Bakairi_baka1277,Bakairí,baka1277,South America,-14.2628,-54.7034,cari1283,Cariban
1867_Galibi_Carib_gali1262,Galibi Carib,gali1262,South America,5.83772,-56.8323,cari1283,Cariban
1868_Galibi_Carib_gali1262,Galibi Carib,gali1262,South America,5.83772,-56.8323,cari1283,Cariban
1869_Galibi_Carib_gali1262,Galibi Carib,gali1262,South America,5.83772,-56.8323,cari1283,Cariban
1870_Carijona_cari1279,Carijona,cari1279,South America,1.21894,-72.0664,cari1283,Cariban
1871_Hixkaryana_hixk1239,Hixkaryána,hixk1239,South America,-0.16265,-58.80153,cari1283,Cariban
1872_Ikpeng_ikpe1245,Ikpeng,ikpe1245,South America,-11.37822,-53.49553,cari1283,Cariban
1873_Akawaio_akaw1239,Akawaio,akaw1239,South America,6.16277,-60.862,cari1283,Cariban
1874_Japreria_japr1238,Japrería,japr1238,South America,10.5523,-72.7101,cari1283,Cariban
1875_Kaxuiana_kaxu1237,Kaxuiâna,kaxu1237,South America,2.17138,-55.9101,cari1283,Cariban
1876_KuikuroKalapalo_kuik1246,Kuikúro-Kalapálo,kuik1246,South America,-12.3035,-53.2261,cari1283,Cariban
1877_Macushi_macu1259,Macushi,macu1259,South America,4.31861,-60.2209,cari1283,Cariban
1878_Mapoyo_mapo1246,Mapoyo,mapo1246,South America,5.96952,-67.2581,cari1283,Cariban
1879_Maquiritari_maqu1238,Ye'kwana,maqu1238,South America,4.70705,-64.3877,cari1283,Cariban
1880_Panare_enap1235,Panare,enap1235,South America,6.95035,-65.8483,cari1283,Cariban
1881_Pemon_pemo1248,Pemon,pemo1248,South America,4.97031,-61.4033,cari1283,Cariban
1882_Pemon_pemo1248,Pemon,pemo1248,South America,4.97031,-61.4033,cari1283,Cariban
1883_Pemono_pemo1245,Pémono,pemo1245,South America,5.248,-66.082,cari1283,Cariban
1884_Trio_trio1238,Trió,trio1238,South America,2.53616,-55.7599,cari1283,Cariban
1885_WaimiriAtroari_waim1253,Waimiri-Atroari,waim1253,South America,-0.61832,-60.4259,cari1283,Cariban
1886_Waiwai_waiw1244,Waiwai,waiw1244,South America,1.50881,-59.1417,cari1283,Cariban
1887_Wayana_waya1269,Wayana,waya1269,South America,2.77537,-54.4429,cari1283,Cariban
1888_Yabarana_yaba1248,Yabarana,yaba1248,South America,5.32692,-66.276,cari1283,Cariban
1889_Oro_Win_orow1243,Oro Win,orow1243,South America,-10.737,-64.0299,chap1271,Chapacuran
1890_Wari_wari1268,Wari',wari1268,South America,-10.69948,-64.56152,chap1271,Chapacuran
1891_Arhuaco_arhu1242,Arhuaco,arhu1242,South America,10.7018,-73.6363,chib1249,Chibchan
1892_Bari_bari1297,Barí,bari1297,South America,9.08497,-72.9353,chib1249,Chibchan
1893_Chibcha_chib1270,Chibcha,chib1270,South America,6.24999,-74.1666,chib1249,Chibchan
1894_Chimila_chim1309,Chimila,chim1309,South America,10.1902,-74.2559,chib1249,Chibchan
1895_Cofan_cofa1242,Cofán,cofa1242,South America,0.276675,-77.0643,,
1896_Cogui_cogu1240,Cogui,cogu1240,South America,10.9485,-73.8043,chib1249,Chibchan
1897_Border_Kuna_bord1248,Border Kuna,bord1248,South America,7.92993,-77.1664,chib1249,Chibchan
1898_Malayo_mala1522,Malayo,mala1522,South America,10.9286,-73.4056,chib1249,Chibchan
1899_Central_Tunebo_cent2150,Central Tunebo,cent2150,South America,6.8867,-72.097,chib1249,Chibchan
1900_Woun_Meu_woun1238,Woun Meu,woun1238,South America,8.5,-78.0,choc1280,Chocoan
1901_EmberaBaudo_embe1259,Emberá-Baudó,embe1259,South America,5.2824,-76.32548,choc1280,Chocoan
1902_EmberaCatio_embe1260,Emberá-Catío,embe1260,South America,7.52721,-76.7476,choc1280,Chocoan
1903_EmberaChami_embe1262,Emberá-Chamí,embe1262,South America,4.8791,-76.0749,choc1280,Chocoan
1904_Northern_Embera_nort2972,Northern Emberá,nort2972,South America,7.12761,-77.574,choc1280,Chocoan
1905_Epena_epen1239,Epena,epen1239,South America,4.25877,-77.3566,choc1280,Chocoan
1906_Puelche_puel1244,Puelche,puel1244,South America,-42.223,-68.666,,
1907_Selknam_onaa1245,Selk'nam,onaa1245,South America,-54.0,-68.5,chon1288,Chonan
1908_Tehuelche_tehu1242,Tehuelche,tehu1242,South America,-47.5796,-68.3235,chon1288,Chonan
1909_CocamaCocamilla_coca1259,Cocama-Cocamilla,coca1259,South America,-4.5,-74.0,tupi1275,Tupian
1910_Cuiba_cuib1242,Cuiba,cuib1242,South America,6.19829,-69.8197,guah1252,Guahiboan
1911_Guahibo_guah1255,Guahibo,guah1255,South America,5.81736,-68.9839,guah1252,Guahiboan
1912_Guayabero_guay1257,Guayabero,guay1257,South America,2.8969,-71.844,guah1252,Guahiboan
1913_Macaguan_maca1259,Macaguán,maca1259,South America,6.34582,-71.2671,guah1252,Guahiboan
1914_Abipon_abip1241,Abipon,abip1241,South America,-29.0,-61.0,guai1249,Guaicuruan
1915_Kadiweu_kadi1248,Kadiwéu,kadi1248,South America,-19.7222,-57.582,guai1249,Guaicuruan
1916_Mocovi_moco1246,Mocoví,moco1246,South America,-28.097,-60.4145,guai1249,Guaicuruan
1917_Pilaga_pila1245,Pilagá,pila1245,South America,-25.0058,-60.1537,guai1249,Guaicuruan
1918_Toba_toba1269,Toba,toba1269,South America,-23.77,-61.96,guai1249,Guaicuruan
1919_Toba_toba1269,Toba,toba1269,South America,-23.77,-61.96,guai1249,Guaicuruan
1920_Amarakaeri_amar1274,Amarakaeri,amar1274,South America,-12.4931,-70.5533,hara1260,Harakmbut
1921_Cholon_chol1284,Cholón,chol1284,South America,-9.23129,-75.9621,hibi1242,Hibito-Cholon
1922_Andoque_ando1256,Andoque,ando1256,South America,-0.53751,-72.0869,,
1923_Aewa_abis1238,Aewa,abis1238,South America,-1.284096,-75.084405,,
1924_Camsa_cams1241,Camsá,cams1241,South America,1.14537,-76.8931,,
1925_CandoshiShapra_cand1248,Candoshi-Shapra,cand1248,South America,-4.23835,-76.9347,,
1926_Cayubaba_cayu1262,Cayubaba,cayu1262,South America,-13.2482,-65.4822,,
1927_IrantxeMunku_iran1263,Irántxe-Münkü,iran1263,South America,-12.7178,-57.9806,,
1928_Itonama_iton1250,Itonama,iton1250,South America,-12.80431,-64.35748,,
1929_Leco_leco1242,Leco,leco1242,South America,-15.0092,-67.8818,,
1930_Olubo_olub1238,Olu'bo,olub1238,Africa,4.6242,31.9103,cent2225,Central Sudanic
1931_Mochica_moch1259,Mochica,moch1259,South America,-8.01667,-79.0,,
1932_Movima_movi1243,Movima,movi1243,South America,-13.8115,-65.6348,,
1933_Muniche_muni1258,Muniche,muni1258,South America,-5.7441796,-76.426712,,
1934_Paez_paez1247,Páez,paez1247,South America,2.61516,-76.31254,,
1935_Puinave_puin1248,Puinave,puin1248,South America,3.92974,-67.6886,,
1936_Taushiro_taus1253,Taushiro,taus1253,South America,-3.22497,-75.5603,,
1937_Ticuna_ticu1245,Ticuna,ticu1245,South America,-3.66289,-69.8723,ticu1244,Ticuna-Yuri
1938_Tinigua_tini1245,Tinigua,tini1245,South America,2.716,-73.768,,
1939_Trumai_trum1247,Trumai,trum1247,South America,-11.8119,-53.5717,,
1940_Urarina_urar1246,Urarina,urar1246,South America,-4.44006,-75.4211,,
1941_Vilela_vile1241,Vilela,vile1241,South America,-27.4063,-58.9661,,
1942_Waorani_waor1240,Waorani,waor1240,South America,-1.12312,-76.683,,
1943_Warao_wara1303,Warao,wara1303,South America,7.50851,-59.3528,,
1944_Yamana_yama1264,Yámana,yama1264,South America,-55.2748,-68.2648,,
1945_Yuracare_yura1255,Yuracaré,yura1255,South America,-16.7479,-65.1224,,
1946_AchuarShiwiar_achu1248,Achuar-Shiwiar,achu1248,South America,-2.82646,-77.2641,jiva1245,Chicham
1947_Aguaruna_agua1253,Aguaruna,agua1253,South America,-5.30044,-77.9218,jiva1245,Chicham
1948_Huambisa_huam1247,Huambisa,huam1247,South America,-3.99109,-77.9797,jiva1245,Chicham
1949_Shuar_shua1257,Shuar,shua1257,South America,-3.45136,-78.1892,jiva1245,Chicham
1950_Kakua_cacu1241,Kakua,cacu1241,South America,0.88778,-69.5659,kaku1242,Kakua-Nukak
1951_Nukak_Maku_nuka1242,Nukak Makú,nuka1242,South America,2.65939,-71.4629,kaku1242,Kakua-Nukak
1952_Katukina_nucl1668,Katukína,nucl1668,South America,-8.19121,-70.3822,book1242,Bookkeeping
1953_Apinaye_apin1244,Apinayé,apin1244,South America,-6.10774,-47.6315,nucl1710,Nuclear-Macro-Je
1954_Arikapu_arik1265,Arikapú,arik1265,South America,-12.4878,-62.7261,nucl1710,Nuclear-Macro-Je
1955_Bororo_boro1282,Bororo,boro1282,South America,-16.6029,-55.2004,boro1281,Bororoan
1956_CanelaKraho_cane1242,Canela-Krahô,cane1242,South America,-6.10712,-45.1299,nucl1710,Nuclear-Macro-Je
1957_Chiquitano_chiq1248,Lomeriano-Ignaciano Chiquitano,chiq1248,South America,-16.769554,-61.817795,,
1958_Para_Gaviao_para1315,Pará-Maranhão Gavião,para1315,South America,-4.91161,-49.0217,nucl1710,Nuclear-Macro-Je
1959_Guato_guat1253,Guató,guat1253,South America,-17.8696,-57.2897,,
1960_Djeoromitxi_djeo1235,Djeoromitxí,djeo1235,South America,-12.038,-64.6694,nucl1710,Nuclear-Macro-Je
1961_Kaingang_kain1272,Kaingang,kain1272,South America,-27.7671,-52.5394,nucl1710,Nuclear-Macro-Je
1962_Karaja_kara1500,Karajá,kara1500,South America,-11.1881,-50.3492,nucl1710,Nuclear-Macro-Je
1963_Kayapo_kaya1330,Kayapó,kaya1330,South America,-7.77352,-51.6737,nucl1710,Nuclear-Macro-Je
1964_Kraho_krah1246,Krahô,krah1246,South America,-8.01172,-47.5774,nucl1710,Nuclear-Macro-Je
1965_Krenak_kren1239,Krenak,kren1239,South America,-18.9988,-41.2299,nucl1710,Nuclear-Macro-Je
1966_KrikatiTimbira_krik1239,Pykobjê,krik1239,South America,-5.94252,-46.7504,nucl1710,Nuclear-Macro-Je
1967_Maxakali_maxa1247,Maxakalí,maxa1247,South America,-16.9402,-40.7891,nucl1710,Nuclear-Macro-Je
1968_Ofaye_ofay1240,Ofayé,ofay1240,South America,-22.278,-53.7227,nucl1710,Nuclear-Macro-Je
1969_Panara_pana1307,Panará,pana1307,South America,-10.58,-53.0,nucl1710,Nuclear-Macro-Je
1970_Para_Gaviao_para1315,Pará-Maranhão Gavião,para1315,South America,-4.91161,-49.0217,nucl1710,Nuclear-Macro-Je
1971_Puri_puri1262,Puri,puri1262,South America,-22.175627,-44.711336,puri1261,Puri-Coroado
1972_Rikbaktsa_rikb1245,Rikbaktsa,rikb1245,South America,-11.1887,-58.1942,nucl1710,Nuclear-Macro-Je
1973_Suya_suya1243,Suyá,suya1243,South America,-11.5178,-53.0743,nucl1710,Nuclear-Macro-Je
1974_Suya_suya1243,Suyá,suya1243,South America,-11.5178,-53.0743,nucl1710,Nuclear-Macro-Je
1975_Umotina_umot1240,Umotína,umot1240,South America,-15.5929,-57.4192,boro1281,Bororoan
1976_Xavante_xava1240,Xavánte,xava1240,South America,-14.3017,-52.4367,nucl1710,Nuclear-Macro-Je
1977_Xerente_xere1240,Xerénte,xere1240,South America,-9.59426,-48.2629,nucl1710,Nuclear-Macro-Je
1978_Xokleng_xokl1240,Xokleng,xokl1240,South America,-26.9217,-49.5886,nucl1710,Nuclear-Macro-Je
1979_Fulnio_fuln1247,Fulniô,fuln1247,South America,-9.02591,-37.1402,,
1980_Sao_Paulo_Kaingang_saop1235,São Paulo Kaingáng,saop1235,South America,-23.5708,-46.7609,nucl1710,Nuclear-Macro-Je
1981_Iyowujwa_Chorote_iyow1239,Iyo'wujwa Chorote,iyow1239,South America,-22.2067,-62.6508,mata1289,Matacoan
1982_Maca_maca1260,Maca,maca1260,South America,-25.0119,-57.3694,mata1289,Matacoan
1983_Nivacle_niva1238,Nivaclé,niva1238,South America,-22.8557,-61.7606,mata1289,Matacoan
1984_Wichi_Lhamtes_Nocten_wich1262,Wichí Lhamtés Nocten,wich1262,South America,-21.988,-63.5971,mata1289,Matacoan
1985_Callawalla_call1235,Callawalla,call1235,South America,-15.88451,-68.10176,mixe1287,Mixed Language
1986_MosetenChimane_mose1249,Mosetén-Chimané,mose1249,South America,-14.64448,-67.83756,,
1987_MosetenChimane_mose1249,Mosetén-Chimané,mose1249,South America,-14.64448,-67.83756,,
1988_MosetenChimane_mose1249,Mosetén-Chimané,mose1249,South America,-14.64448,-67.83756,,
1989_Piraha_pira1253,Pirahã,pira1253,South America,-6.77713,-61.8167,,
1990_Daw_daww1239,Dâw,daww1239,South America,-0.1177,-67.2934,nada1235,Naduhup
1991_Hupde_hupd1244,Hup,hupd1244,South America,0.58622,-69.8359,nada1235,Naduhup
1992_Nadeb_nade1244,Nadëb,nade1244,South America,-1.24449,-66.3068,nada1235,Naduhup
1993_Yuhup_yuhu1238,Yuhup,yuhu1238,South America,0.2485,-69.8079,nada1235,Naduhup
1994_Khithaulhu_khit1238,Khithaulhu,khit1238,South America,,,namb1299,Nambiquaran
1995_Latunde_latu1238,Latundê,latu1238,South America,-12.608792,-60.422423,namb1299,Nambiquaran
1996_Mamainde_mama1278,Mamaindé,mama1278,South America,-12.986439,-60.101072,namb1299,Nambiquaran
1997_Sabane_saba1268,Sabanê,saba1268,South America,-12.9857,-60.335,namb1299,Nambiquaran
1998_Amahuaca_amah1246,Amahuaca,amah1246,South America,-10.2012,-72.3208,pano1259,Pano-Tacanan
1999_Sharanahua_shar1245,Sharanahua,shar1245,South America,-9.8626,-71.1232,pano1259,Pano-Tacanan
2000_Capanahua_capa1241,Capanahua,capa1241,South America,-6.63254,-74.3813,pano1259,Pano-Tacanan
2001_CashiboCacataibo_cash1251,Cashibo-Cacataibo,cash1251,South America,-8.70232,-75.4206,pano1259,Pano-Tacanan
2002_Chacobo_chac1251,Chácobo,chac1251,South America,-12.133,-66.7164,pano1259,Pano-Tacanan
2003_Cashinahua_cash1254,Cashinahua,cash1254,South America,-9.72027,-71.1733,pano1259,Pano-Tacanan
2004_Panoan_Katukina_pano1254,Panoan Katukína,pano1254,South America,-7.97456,-71.56151,pano1259,Pano-Tacanan
2005_Kaxarari_kaxa1239,Kaxararí,kaxa1239,South America,-9.47288,-66.3329,pano1259,Pano-Tacanan
2006_Korubo_koru1247,Korubo,koru1247,South America,-5.3655,-70.5094,pano1259,Pano-Tacanan
2007_Matis_mati1255,Matís,mati1255,South America,-4.3553,-70.2079,pano1259,Pano-Tacanan
2008_Matses_mats1244,Matsés,mats1244,South America,-5.73914,-72.6281,pano1259,Pano-Tacanan
2009_Nukuini_nuku1263,Nukuini,nuku1263,South America,-7.339,-73.5044,pano1259,Pano-Tacanan
2010_Panobo_pano1255,Panobo,pano1255,South America,-7.16666,-75.0,pano1259,Pano-Tacanan
2011_Poyanawa_poya1241,Poyanáwa,poya1241,South America,-7.46909,-73.0758,pano1259,Pano-Tacanan
2012_Siang_sian1254,Siang,sian1254,Pacific,-0.38398,114.693,aust1307,Austronesian
2013_ShallZwall_shal1242,Shall-Zwall,shal1242,Africa,9.87556,9.64988,atla1278,Atlantic-Congo
2014_Sharanahua_shar1245,Sharanahua,shar1245,South America,-9.8626,-71.1232,pano1259,Pano-Tacanan
2015_Shipibo_ship1255,Shipibo,ship1255,South America,,,pano1259,Pano-Tacanan
2016_Yaminahua_yami1256,Yaminahua,yami1256,South America,-9.8846,-71.5964,pano1259,Pano-Tacanan
2017_Yawanawa_yawa1260,Yawanawa,yawa1260,South America,-8.87563,-71.8199,pano1259,Pano-Tacanan
