ID,Name,Macroarea,Latitude,Longitude,Glottocode,ISO639P3code,Family_Glottocode,Family_Name,Glottolog_Name
1685_Banda_Malay_band1353,Banda Malay,Papunesia,-4.55565,129.905,band1353,bpq,aust1307,Austronesian,Banda Malay
1686_Manado_Malay_mala1481,Manado Malay,Papunesia,1.48099,124.843,mala1481,xmm,aust1307,Austronesian,Manado Malay
1687_Kupang_Malay_kupa1239,Kupang Malay,Papunesia,-10.2526,123.63,kupa1239,mkn,aust1307,Austronesian,Kupang Malay
1688_Larantuka_Malay_lara1260,Larantuka Malay,Papunesia,-8.4746,122.7619,lara1260,lrt,aust1307,Austronesian,Larantuka Malay
1689_North_Moluccan_Malay_nort2828,North Moluccan Malay,Papunesia,-0.86437,128.323,nort2828,max,aust1307,Austronesian,North Moluccan Malay
1690_Indonesian_indo1316,Indonesian,Papunesia,-7.33458,109.716,indo1316,ind,aust1307,Austronesian,Indonesian
1691_Madurese_nucl1460,Madurese,Papunesia,-7.0,113.0,nucl1460,mad,aust1307,Austronesian,Madurese
1692_Cebuano_cebu1242,Cebuano,Papunesia,8.38799,124.367,cebu1242,ceb,aust1307,Austronesian,Cebuano
1693_Balinese_bali1278,Balinese,Papunesia,-8.35714,115.075,bali1278,ban,aust1307,Austronesian,Balinese
1694_Buginese_bugi1244,Buginese,Papunesia,-4.47,119.977,bugi1244,bug,aust1307,Austronesian,Buginese
1695_CoastalNaga_Bikol_cent2087,Coastal-Naga Bikol,Papunesia,13.7574,123.403,cent2087,bcl,aust1307,Austronesian,Coastal-Naga Bikol
1696_Hiligaynon_hili1240,Hiligaynon,Papunesia,10.4018,122.974,hili1240,hil,aust1307,Austronesian,Hiligaynon
1697_Pampanga_pamp1243,Pampanga,Papunesia,14.9603,120.502,pamp1243,pam,aust1307,Austronesian,Pampanga
1698_Minangkabau_mina1268,Minangkabau,Papunesia,-0.896,100.44,mina1268,min,aust1307,Austronesian,Minangkabau
1699_Pangasinan_pang1290,Pangasinan,Papunesia,15.9377,120.365,pang1290,pag,aust1307,Austronesian,Pangasinan
1700_Tengger_teng1272,Tengger,Papunesia,-7.89069,113.037,teng1272,tes,aust1307,Austronesian,Tengger
1701_Abujmaria_abuj1237,Abujmaria,Eurasia,,,abuj1237,,drav1251,Dravidian,Abujmaria
1702_APucikwar_apuc1241,Apucikwar,Eurasia,12.241,92.7965,apuc1241,apq,grea1241,Great Andamanese,Apucikwar
1703_Angami_Naga_anga1288,Angami Naga,Eurasia,25.6841,93.8668,anga1288,njm,sino1245,Sino-Tibetan,Angami Naga
1704_Ao_Naga_aona1235,Ao Naga,Eurasia,26.3241,94.3824,aona1235,njo,sino1245,Sino-Tibetan,Ao Naga
1705_Apatani_apat1240,Apatani,Eurasia,27.1933,93.7284,apat1240,apt,sino1245,Sino-Tibetan,Apatani
1706_Assamese_assa1263,Assamese,Eurasia,26.0876,91.2932,assa1263,asm,indo1319,Indo-European,Assamese
1707_Awadhi_awad1243,Awadhi,Eurasia,27.5907,82.4663,awad1243,awa,indo1319,Indo-European,Awadhi
1708_Badaga_bada1257,Badaga,Eurasia,11.3094,76.5974,bada1257,bfq,drav1251,Dravidian,Badaga
1709_Balti_balt1258,Balti,Eurasia,34.4491,77.2859,balt1258,bft,sino1245,Sino-Tibetan,Balti
1710_Lambadi_lamb1269,Lambadi,Eurasia,16.5734,76.9717,lamb1269,lmn,indo1319,Indo-European,Lambadi
1711_Bengali_beng1280,Bengali,Eurasia,24.0,90.0,beng1280,ben,indo1319,Indo-European,Bengali
1712_Bhili_bhil1251,Bhili,Eurasia,20.85,73.9592,bhil1251,bhb,indo1319,Indo-European,Bhili
1713_Mundari_mund1320,Mundari,Eurasia,23.03,85.85,mund1320,unr,aust1305,Austroasiatic,Mundari
1714_Boro_Ethiopia_boro1277,Boro (Ethiopia),Africa,10.6596,35.345,boro1277,bwo,gong1255,Ta-Ne-Omotic,Boro (Ethiopia)
1715_Brokskat_brok1247,Brokskat,Eurasia,34.5308,76.6026,brok1247,bkk,indo1319,Indo-European,Brokskat
1716_Bundeli_bund1253,Bundeli,Eurasia,24.8982,78.9542,bund1253,bns,indo1319,Indo-European,Bundeli
1717_Chaudangsi_chau1259,Chaudangsi,Eurasia,29.7033,80.4832,chau1259,cdn,sino1245,Sino-Tibetan,Chaudangsi
1718_Chokri_Naga_chok1243,Chokri Naga,Eurasia,25.5636,94.2887,chok1243,nri,sino1245,Sino-Tibetan,Chokri Naga
1719_Darma_darm1243,Darma,Eurasia,29.8629,80.5439,darm1243,drd,sino1245,Sino-Tibetan,Darma
1720_Gata_gata1239,Gata',Eurasia,18.6076,82.984,gata1239,gaq,aust1305,Austroasiatic,Gata'
1721_Gade_Lohar_gade1236,Gade Lohar,Eurasia,25.8583,78.2187,gade1236,gda,indo1319,Indo-European,Gade Lohar
1722_Galo_galo1242,Galo,Eurasia,27.9805586,94.6884956,galo1242,adl,sino1245,Sino-Tibetan,Galo
1723_Garo_garo1247,Garo,Eurasia,25.2954,90.462,garo1247,grt,sino1245,Sino-Tibetan,Garo
1724_Gujari_guja1253,Gujari,Eurasia,33.7,75.11,guja1253,gju,indo1319,Indo-European,Gujari
1725_Gujarati_guja1252,Gujarati,Eurasia,22.687,71.0962,guja1252,guj,indo1319,Indo-European,Gujarati
1726_Bodo_Gadaba_bodo1267,Bodo Gadaba,Eurasia,18.3857,82.771,bodo1267,gbj,aust1305,Austroasiatic,Bodo Gadaba
1727_Halbi_halb1244,Halbi,Eurasia,20.3081,81.3742,halb1244,hlb,indo1319,Indo-European,Halbi
1728_Hindi_hind1269,Hindi,Eurasia,25.0,77.0,hind1269,hin,indo1319,Indo-European,Hindi
1729_Ho_hooo1248,Ho,Eurasia,23.9596,87.1188,hooo1248,hoc,aust1305,Austroasiatic,Ho
1730_Irula_of_the_Nilgiri_irul1243,Irula of the Nilgiri,Eurasia,12.70645,79.95209,irul1243,iru,drav1251,Dravidian,Irula of the Nilgiri
1731_Jaunsari_jaun1243,Jaunsari,Eurasia,30.5587,77.9084,jaun1243,jns,indo1319,Indo-European,Jaunsari
1732_Juang_juan1238,Juang,Eurasia,21.2606,85.5845,juan1238,jun,aust1305,Austroasiatic,Juang
1733_Kangri_kang1280,Kangri,Eurasia,31.915,76.366,kang1280,xnr,indo1319,Indo-European,Kangri
1734_Kannada_nucl1305,Kannada,Eurasia,13.5878,76.1198,nucl1305,kan,drav1251,Dravidian,Kannada
1735_Saurashtra_saur1248,Saurashtra,Eurasia,9.99172,77.9427,saur1248,saz,indo1319,Indo-European,Saurashtra
1736_Hills_Karbi_karb1241,Hills Karbi,Eurasia,25.7317,93.0462,karb1241,mjw,sino1245,Sino-Tibetan,Hills Karbi
1737_Irula_of_the_Nilgiri_irul1243,Irula of the Nilgiri,Eurasia,12.70645,79.95209,irul1243,iru,drav1251,Dravidian,Irula of the Nilgiri
1738_Kashmiri_kash1277,Kashmiri,Eurasia,34.166825,74.330455,kash1277,kas,indo1319,Indo-European,Kashmiri
1739_Jennu_Kurumba_jenn1240,Jennu Kurumba,Eurasia,11.5041,76.5767,jenn1240,xuj,drav1251,Dravidian,Jennu Kurumba
1740_Kharia_khar1287,Kharia,Eurasia,22.3571,84.3922,khar1287,khr,aust1305,Austroasiatic,Kharia
1741_Khasi_khas1269,Khasi,Eurasia,24.977,91.9998,khas1269,kha,aust1305,Austroasiatic,Khasi
1742_Khezha_Naga_khez1235,Khezha Naga,Eurasia,25.7078,94.3114,khez1235,nkh,sino1245,Sino-Tibetan,Khezha Naga
1743_Kodava_koda1255,Kodava,Eurasia,12.2443,75.9161,koda1255,kfa,drav1251,Dravidian,Kodava
1744_Northwestern_Kolami_nort2699,Northwestern Kolami,Eurasia,20.1022,78.4934,nort2699,kfb,drav1251,Dravidian,Northwestern Kolami
1745_KondaDora_kond1295,Konda-Dora,Eurasia,18.26754,82.93402,kond1295,kfc,drav1251,Dravidian,Konda-Dora
1746_Mudhili_Gadaba_mudh1235,Mudhili Gadaba,Eurasia,18.276,83.378,mudh1235,gau,drav1251,Dravidian,Mudhili Gadaba
1747_Maharashtrian_Konkani_konk1267,Maharashtrian Konkani,Eurasia,19.2414,73.9166,konk1267,knn,indo1319,Indo-European,Maharashtrian Konkani
1748_Korra_Koraga_korr1238,Korra Koraga,Eurasia,12.9163,75.2,korr1238,kfd,drav1251,Dravidian,Korra Koraga
1749_Korku_kork1243,Korku,Eurasia,21.8358,77.5541,kork1243,kfq,aust1305,Austroasiatic,Korku
1750_Kota_India_kota1263,Kota (India),Eurasia,11.4978,76.9387,kota1263,kfe,drav1251,Dravidian,Kota (India)
1751_Koya_koya1251,Koya,Eurasia,17.6772,81.2096,koya1251,kff,drav1251,Dravidian,Koya
1752_Kui_India_kuii1252,Kui (India),Eurasia,19.2043,83.5859,kuii1252,kxu,drav1251,Dravidian,Kui (India)
1753_Kumaoni_kuma1273,Kumaoni,Eurasia,29.5622,80.0171,kuma1273,kfy,indo1319,Indo-European,Kumaoni
1754_Kurukh_kuru1302,Kurukh,Eurasia,24.4644,86.4657,kuru1302,kru,drav1251,Dravidian,Kurukh
1755_Kuvi_kuvi1243,Kuvi,Eurasia,18.8832,83.7552,kuvi1243,kxv,drav1251,Dravidian,Kuvi
1756_LehKenhat_lada1244,Leh Ladakhi,Eurasia,33.468,80.6013,lada1244,lbj,sino1245,Sino-Tibetan,Leh Ladakhi
1757_Lambadi_lamb1269,Lambadi,Eurasia,16.5734,76.9717,lamb1269,lmn,indo1319,Indo-European,Lambadi
1758_Lepcha_lepc1244,Lepcha,Eurasia,27.0869,88.5726,lepc1244,lep,sino1245,Sino-Tibetan,Lepcha
1759_Lotha_Naga_loth1237,Lotha Naga,Eurasia,26.01396,94.04355,loth1237,njh,sino1245,Sino-Tibetan,Lotha Naga
1760_Mizo_lush1249,Mizo,Eurasia,22.6138,92.6247,lush1249,lus,sino1245,Sino-Tibetan,Mizo
1761_Maithili_mait1250,Maithili,Eurasia,26.3817,86.2211,mait1250,mai,indo1319,Indo-European,Maithili
1762_Malayalam_mala1464,Malayalam,Eurasia,9.59208,76.7651,mala1464,mal,drav1251,Dravidian,Malayalam
1763_Sauria_Paharia_saur1249,Sauria Paharia,Eurasia,24.8124,87.6432,saur1249,mjt,drav1251,Dravidian,Sauria Paharia
1764_Manipuri_mani1292,Manipuri,Eurasia,24.4409,93.3426,mani1292,mni,sino1245,Sino-Tibetan,Manipuri
1765_Mao_Naga_maon1238,Mao Naga,Eurasia,25.3836,94.0035,maon1238,nbi,sino1245,Sino-Tibetan,Mao Naga
1766_Marathi_mara1378,Marathi,Eurasia,17.9344,76.6665,mara1378,mar,indo1319,Indo-European,Marathi
1767_Kman_miju1243,Kman,Eurasia,28.4732,97.0444,miju1243,mxj,sino1245,Sino-Tibetan,Kman
1768_Mising_miny1240,Mising,Eurasia,,,miny1240,,sino1245,Sino-Tibetan,Mising
1769_Moyon_moyo1238,Moyon,Eurasia,24.4793,94.3421,moyo1238,nmo,sino1245,Sino-Tibetan,Moyon
1770_Mundari_mund1320,Mundari,Eurasia,23.03,85.85,mund1320,unr,aust1305,Austroasiatic,Mundari
1771_Naiki_naik1250,Naiki,Eurasia,,,naik1250,,drav1251,Dravidian,Naiki
1772_Nepali_nepa1254,Nepali,Eurasia,28.0,85.0,nepa1254,npi,indo1319,Indo-European,Nepali
1773_Central_Nicobarese_cent1990,Central Nicobarese,Eurasia,7.94812,93.3921,cent1990,ncb,aust1305,Austroasiatic,Central Nicobarese
1774_Pottangi_Ollar_Gadaba_pott1240,Pottangi Ollar Gadaba,Eurasia,18.5968,82.7586,pott1240,gdb,drav1251,Dravidian,Pottangi Ollar Gadaba
1775_Odia_oriy1255,Odia,Eurasia,21.0,85.0,oriy1255,ory,indo1319,Indo-European,Odia
1776_Paite_Chin_pait1244,Paite Chin,Eurasia,24.0381,93.6136,pait1244,pck,sino1245,Sino-Tibetan,Paite Chin
1777_Duruwa_duru1236,Duruwa,Eurasia,19.0534,82.4881,duru1236,pci,drav1251,Dravidian,Duruwa
1778_Pattani_patt1248,Pattani,Eurasia,32.6963,76.5966,patt1248,lae,sino1245,Sino-Tibetan,Pattani
1779_Pengo_peng1244,Pengo,Eurasia,19.3435,83.6552,peng1244,peg,drav1251,Dravidian,Pengo
1780_Eastern_Panjabi_panj1256,Eastern Panjabi,Eurasia,30.0368,75.6702,panj1256,pan,indo1319,Indo-European,Eastern Panjabi
1781_Bondo_bond1245,Bondo,Eurasia,19.1512,83.8141,bond1245,bfw,aust1305,Austroasiatic,Bondo
1782_Sanskrit_sans1269,Sanskrit,Eurasia,20.0,77.0,sans1269,san,indo1319,Indo-European,Sanskrit
1783_Santali_sant1410,Santali,Eurasia,25.0317,87.8185,sant1410,sat,aust1305,Austroasiatic,Santali
1784_Sumi_Naga_sumi1235,Sumi Naga,Eurasia,25.9996,94.4235,sumi1235,nsm,sino1245,Sino-Tibetan,Sumi Naga
1785_Shina_shin1264,Shina,Eurasia,34.6515,75.287,shin1264,scl,indo1319,Indo-European,Shina
1786_Sindhi_sind1272,Sindhi,Eurasia,26.0,69.0,sind1272,snd,indo1319,Indo-European,Sindhi
1787_Sora_sora1254,Sora,Eurasia,19.1213,84.19,sora1254,srb,aust1305,Austroasiatic,Sora
1788_Tamil_tami1289,Tamil,Eurasia,10.520219,78.825989,tami1289,tam,drav1251,Dravidian,Tamil
1789_EastCentral_Tangkhul_Naga_tang1336,East-Central Tangkhul Naga,Eurasia,25.0489,94.3567,tang1336,nmf,sino1245,Sino-Tibetan,East-Central Tangkhul Naga
1790_Pangwa_Naga_tase1235,Pangwa Naga,Eurasia,27.2572,96.3855,tase1235,nst,sino1245,Sino-Tibetan,Pangwa Naga
1791_Telugu_telu1262,Telugu,Eurasia,16.4529,78.7024,telu1262,tel,drav1251,Dravidian,Telugu
1792_Thado_Chin_thad1238,Thado Chin,Eurasia,24.096,93.722,thad1238,tcz,sino1245,Sino-Tibetan,Thado Chin
1793_Toda_toda1252,Toda,Eurasia,11.4184,77.0168,toda1252,tcx,drav1251,Dravidian,Toda
1794_Kok_Borok_kokb1239,Kok Borok,Eurasia,23.1916,91.4673,kokb1239,trp,sino1245,Sino-Tibetan,Kok Borok
1795_Tulu_tulu1258,Tulu,Eurasia,12.8114,75.2651,tulu1258,tcy,drav1251,Dravidian,Tulu
1796_Urali_of_Idukki_ural1274,Urali of Idukki,Eurasia,10.8519,76.8007,ural1274,url,drav1251,Dravidian,Urali of Idukki
1797_Urdu_urdu1245,Urdu,Eurasia,25.0,67.0,urdu1245,urd,indo1319,Indo-European,Urdu
1798_Vaagri_Booli_vaag1238,Vaagri Booli,Eurasia,12.215,79.5335,vaag1238,vaa,indo1319,Indo-European,Vaagri Booli
1799_Ravula_ravu1237,Ravula,Eurasia,12.3231,75.6265,ravu1237,yea,drav1251,Dravidian,Ravula
1800_Yerukula_yeru1240,Yerukula,Eurasia,17.3702,81.9748,yeru1240,yeu,drav1251,Dravidian,Yerukula
1801_Qawasqar_qawa1238,Qawasqar,South America,-49.303195,-74.707536,qawa1238,alc,kawe1237,Kawesqar,Qawasqar
1802_Mapudungun_mapu1245,Mapudungun,South America,-38.7392,-71.277,mapu1245,arn,arau1255,Araucanian,Mapudungun
1803_Achagua_acha1250,Achagua,South America,4.38649,-72.2005,acha1250,aca,araw1281,Arawakan,Achagua
1804_Apurina_apur1254,Apurinã,South America,-8.21692,-66.7714,apur1254,apu,araw1281,Arawakan,Apurinã
1805_Lokono_araw1276,Lokono,South America,5.64295,-56.9243,araw1276,arw,araw1281,Arawakan,Lokono
1806_Ashaninka_asha1243,Asháninka,South America,-11.9311,-73.9073,asha1243,cni,araw1281,Arawakan,Asháninka
1807_Ajyininka_Apurucayali_ajyi1238,Ajyíninka Apurucayali,South America,-9.82364,-74.61947,ajyi1238,cpc,araw1281,Arawakan,Ajyíninka Apurucayali
1808_Asheninka_Perene_ashe1272,Ashéninka Perené,South America,-10.9777,-74.9153,ashe1272,prq,araw1281,Arawakan,Ashéninka Perené
1809_Pichis_Asheninka_pich1237,Pichis Ashéninka,South America,-10.47249,-74.60281,pich1237,cpu,araw1281,Arawakan,Pichis Ashéninka
1810_UcayaliYurua_Asheninka_ucay1237,Ucayali-Yurúa Ashéninka,South America,-9.49424,-73.1836,ucay1237,cpb,araw1281,Arawakan,Ucayali-Yurúa Ashéninka
1811_Baniwa_do_Icana_bani1255,Baniwa do Icana,South America,2.17859,-67.7704,bani1255,bwi,araw1281,Arawakan,Baniwa do Icana
1812_Baniwa_do_Icana_bani1255,Baniwa do Icana,South America,2.17859,-67.7704,bani1255,bwi,araw1281,Arawakan,Baniwa do Icana
1813_Bare_bare1276,Baré,South America,1.91649,-66.828,bare1276,bae,araw1281,Arawakan,Baré
1814_Cabiyari_cabi1241,Cabiyarí,South America,0.16101,-71.0622,cabi1241,cbb,araw1281,Arawakan,Cabiyarí
1815_Caquinte_caqu1242,Caquinte,South America,-11.4812,-73.4451,caqu1242,cot,araw1281,Arawakan,Caquinte
1816_Chamicuro_cham1318,Chamicuro,South America,-5.1149,-75.6778,cham1318,ccc,araw1281,Arawakan,Chamicuro
1817_Curripaco_curr1243,Curripaco,South America,0.69618,-67.5028,curr1243,kpc,araw1281,Arawakan,Curripaco
1818_EnaweneNawe_enaw1238,Enawené-Nawé,South America,-12.4302,-58.9802,enaw1238,unk,araw1281,Arawakan,Enawené-Nawé
1819_Inapari_inap1243,Modern Iñapari,South America,-12.4653,-69.3083,inap1243,,araw1281,Arawakan,Modern Iñapari
1820_Kinikinao_guan1270,Kinikinao,South America,-19.1667,-54.0333,guan1270,gqn,araw1281,Arawakan,Kinikinao
1821_Machinere_mach1268,Machinere,South America,-10.661655,-70.208108,mach1268,mpd,araw1281,Arawakan,Machinere
1822_Machiguenga_mach1267,Machiguenga,South America,-12.1291,-72.5017,mach1267,mcb,araw1281,Arawakan,Machiguenga
1823_Mehinaku_mehi1240,Mehináku,South America,-12.5364,-53.521,mehi1240,mmh,araw1281,Arawakan,Mehináku
1824_Nanti_nant1250,Nanti,South America,-12.1018,-72.3507,nant1250,cox,araw1281,Arawakan,Nanti
1825_Nomatsiguenga_noma1263,Nomatsiguenga,South America,-11.5349,-74.4371,noma1263,not,araw1281,Arawakan,Nomatsiguenga
1826_Palikur_pali1279,Palikúr,South America,3.63993,-51.6246,pali1279,plu,araw1281,Arawakan,Palikúr
1827_Paraujano_para1316,Paraujano,South America,10.8427,-71.8399,para1316,pbg,araw1281,Arawakan,Paraujano
1828_Parecis_pare1272,Parecís,South America,-14.5929,-57.4059,pare1272,pab,araw1281,Arawakan,Parecís
1829_Piapoco_piap1246,Piapoco,South America,4.37718,-68.5953,piap1246,pio,araw1281,Arawakan,Piapoco
1830_Resigaro_resi1247,Resígaro,South America,-1.169535,-71.60524,resi1247,rgr,araw1281,Arawakan,Resígaro
1831_Tariana_tari1256,Tariana,South America,0.440205,-68.9042,tari1256,tae,araw1281,Arawakan,Tariana
1832_TerenaKinikinaoChane_tere1279,Terena-Kinikinao-Chane,South America,-20.6614,-56.0329,tere1279,ter,araw1281,Arawakan,Terena-Kinikinao-Chane
1833_Wapishana_wapi1253,Wapishana,South America,2.58744,-59.8021,wapi1253,wap,araw1281,Arawakan,Wapishana
1834_Baniva_de_Maroa_guar1293,Baniva de Maroa,South America,1.80835,-66.922505,guar1293,gae,araw1281,Arawakan,Baniva de Maroa
1835_Waura_waur1244,Waurá,South America,-13.296,-53.6971,waur1244,wau,araw1281,Arawakan,Waurá
1836_Wayuu_wayu1243,Wayuu,South America,11.395566,-72.199791,wayu1243,guc,araw1281,Arawakan,Wayuu
1837_Xiriana_xiri1243,Xiriâna,South America,0.83868,-63.452927,xiri1243,xir,araw1281,Arawakan,Xiriâna
1838_Yanesha_yane1238,Yanesha',South America,-10.5454,-75.315,yane1238,ame,araw1281,Arawakan,Yanesha'
1839_Yavitero_yavi1244,Yavitero-Pareni,South America,2.924844,-67.438886,yavi1244,yvt,araw1281,Arawakan,Yavitero-Pareni
1840_Yawalapiti_yawa1261,Yawalapití,South America,-12.5104,-53.4236,yawa1261,yaw,araw1281,Arawakan,Yawalapití
1841_Yine_yine1238,Yine,South America,-11.1086,-73.3087,yine1238,pib,araw1281,Arawakan,Yine
1842_Yucuna_yucu1253,Yucuna,South America,-0.76075,-71.0033,yucu1253,ycn,araw1281,Arawakan,Yucuna
1843_Baure_baur1253,Baure,South America,-13.1278,-64.1838,baur1253,brg,araw1281,Arawakan,Baure
1844_Ignaciano_igna1246,Ignaciano,South America,-15.1188,-65.3993,igna1246,ign,araw1281,Arawakan,Ignaciano
1845_Deni_deni1241,Deni,South America,-6.74962,-67.5029,deni1241,dny,araw1282,Arawan,Deni
1846_Madi_jama1261,Madi,South America,-7.62223,-66.5662,jama1261,jaa,araw1282,Arawan,Madi
1847_Madi_jama1261,Madi,South America,-7.62223,-66.5662,jama1261,jaa,araw1282,Arawan,Madi
1848_Culina_culi1244,Culina,South America,-8.55268,-70.6648,culi1244,cul,araw1282,Arawan,Culina
1849_Paumari_paum1247,Paumari,South America,-5.78403,-64.2803,paum1247,pad,araw1282,Arawan,Paumari
1850_Suruaha_suru1263,Suruahá,South America,-6.82525,-66.3146,suru1263,swx,araw1282,Arawan,Suruahá
1851_Central_Aymara_cent2142,Central Aymara,South America,-17.0,-68.5,cent2142,ayr,ayma1253,Aymaran,Central Aymara
1852_Jaqaru_jaqa1244,Jaqaru,South America,-12.741939,-75.809231,jaqa1244,jqr,ayma1253,Aymaran,Jaqaru
1853_AwaCuaiquer_awac1239,Awa-Cuaiquer,South America,1.21652,-78.3401,awac1239,kwi,barb1265,Barbacoan,Awa-Cuaiquer
1854_Chapalaa_chac1249,Cha'palaa,South America,0.71489,-79.0508,chac1249,cbi,barb1265,Barbacoan,Cha'palaa
1855_Guambiano_guam1248,Guambiano,South America,2.55849,-76.582,guam1248,gum,barb1265,Barbacoan,Guambiano
1856_Tsafiki_colo1256,Tsafiki,South America,-0.21181,-79.2347,colo1256,cof,barb1265,Barbacoan,Tsafiki
1857_Bora_bora1263,Bora,South America,-2.000259,-72.257066,bora1263,boa,bora1262,Boran,Bora
1858_Mirana_mira1254,Miraña,South America,,,mira1254,,bora1262,Boran,Miraña
1859_Muinane_muin1242,Muinane,South America,-0.8652,-72.4249,muin1242,bmr,bora1262,Boran,Muinane
1860_Jebero_jebe1250,Jebero,South America,-5.40317,-76.4103,jebe1250,jeb,cahu1265,Cahuapanan,Jebero
1861_Shawi_chay1248,Shawi,South America,-5.63764,-76.8252,chay1248,cbt,cahu1265,Cahuapanan,Shawi
1862_Akurio_akur1238,Akurio,South America,3.19607,-55.6294,akur1238,ako,cari1283,Cariban,Akurio
1863_Apalai_apal1257,Apalaí,South America,1.49792,-54.7457,apal1257,apy,cari1283,Cariban,Apalaí
1864_Para_Arara_para1310,Pará Arára,South America,-3.71263,-53.0657,para1310,aap,cari1283,Cariban,Pará Arára
1865_Bakairi_baka1277,Bakairí,South America,-14.2628,-54.7034,baka1277,bkq,cari1283,Cariban,Bakairí
1866_Bakairi_baka1277,Bakairí,South America,-14.2628,-54.7034,baka1277,bkq,cari1283,Cariban,Bakairí
1867_Galibi_Carib_gali1262,Galibi Carib,South America,5.83772,-56.8323,gali1262,car,cari1283,Cariban,Galibi Carib
1868_Galibi_Carib_gali1262,Galibi Carib,South America,5.83772,-56.8323,gali1262,car,cari1283,Cariban,Galibi Carib
1869_Galibi_Carib_gali1262,Galibi Carib,South America,5.83772,-56.8323,gali1262,car,cari1283,Cariban,Galibi Carib
1870_Carijona_cari1279,Carijona,South America,1.21894,-72.0664,cari1279,cbd,cari1283,Cariban,Carijona
1871_Hixkaryana_hixk1239,Hixkaryána,South America,-0.16265,-58.80153,hixk1239,hix,cari1283,Cariban,Hixkaryána
1872_Ikpeng_ikpe1245,Ikpeng,South America,-11.37822,-53.49553,ikpe1245,txi,cari1283,Cariban,Ikpeng
1873_Akawaio_akaw1239,Akawaio,South America,6.16277,-60.862,akaw1239,ake,cari1283,Cariban,Akawaio
1874_Japreria_japr1238,Japrería,South America,10.5523,-72.7101,japr1238,jru,cari1283,Cariban,Japrería
1875_Kaxuiana_kaxu1237,Kaxuiâna,South America,2.17138,-55.9101,kaxu1237,kbb,cari1283,Cariban,Kaxuiâna
1876_KuikuroKalapalo_kuik1246,Kuikúro-Kalapálo,South America,-12.3035,-53.2261,kuik1246,kui,cari1283,Cariban,Kuikúro-Kalapálo
1877_Macushi_macu1259,Macushi,South America,4.31861,-60.2209,macu1259,mbc,cari1283,Cariban,Macushi
1878_Mapoyo_mapo1246,Mapoyo,South America,5.96952,-67.2581,mapo1246,mcg,cari1283,Cariban,Mapoyo
1879_Maquiritari_maqu1238,Ye'kwana,South America,4.70705,-64.3877,maqu1238,mch,cari1283,Cariban,Ye'kwana
1880_Panare_enap1235,Panare,South America,6.95035,-65.8483,enap1235,pbh,cari1283,Cariban,Panare
1881_Pemon_pemo1248,Pemon,South America,4.97031,-61.4033,pemo1248,aoc,cari1283,Cariban,Pemon
1882_Pemon_pemo1248,Pemon,South America,4.97031,-61.4033,pemo1248,aoc,cari1283,Cariban,Pemon
1883_Pemono_pemo1245,Pémono,South America,5.248,-66.082,pemo1245,pev,cari1283,Cariban,Pémono
1884_Trio_trio1238,Trió,South America,2.53616,-55.7599,trio1238,tri,cari1283,Cariban,Trió
1885_WaimiriAtroari_waim1253,Waimiri-Atroari,South America,-0.61832,-60.4259,waim1253,atr,cari1283,Cariban,Waimiri-Atroari
1886_Waiwai_waiw1244,Waiwai,South America,1.50881,-59.1417,waiw1244,waw,cari1283,Cariban,Waiwai
1887_Wayana_waya1269,Wayana,South America,2.77537,-54.4429,waya1269,way,cari1283,Cariban,Wayana
1888_Yabarana_yaba1248,Yabarana,South America,5.32692,-66.276,yaba1248,yar,cari1283,Cariban,Yabarana
1889_Oro_Win_orow1243,Oro Win,South America,-10.737,-64.0299,orow1243,orw,chap1271,Chapacuran,Oro Win
1890_Wari_wari1268,Wari',South America,-10.69948,-64.56152,wari1268,pav,chap1271,Chapacuran,Wari'
1891_Arhuaco_arhu1242,Arhuaco,South America,10.7018,-73.6363,arhu1242,arh,chib1249,Chibchan,Arhuaco
1892_Bari_bari1297,Barí,South America,9.08497,-72.9353,bari1297,mot,chib1249,Chibchan,Barí
1893_Chibcha_chib1270,Chibcha,South America,6.24999,-74.1666,chib1270,chb,chib1249,Chibchan,Chibcha
1894_Chimila_chim1309,Chimila,South America,10.1902,-74.2559,chim1309,cbg,chib1249,Chibchan,Chimila
1895_Cofan_cofa1242,Cofán,South America,0.276675,-77.0643,cofa1242,con,,,Cofán
1896_Cogui_cogu1240,Cogui,South America,10.9485,-73.8043,cogu1240,kog,chib1249,Chibchan,Cogui
1897_Border_Kuna_bord1248,Border Kuna,South America,7.92993,-77.1664,bord1248,kvn,chib1249,Chibchan,Border Kuna
1898_Malayo_mala1522,Malayo,South America,10.9286,-73.4056,mala1522,mbp,chib1249,Chibchan,Malayo
1899_Central_Tunebo_cent2150,Central Tunebo,South America,6.8867,-72.097,cent2150,tuf,chib1249,Chibchan,Central Tunebo
1900_Woun_Meu_woun1238,Woun Meu,South America,8.5,-78.0,woun1238,noa,choc1280,Chocoan,Woun Meu
1901_EmberaBaudo_embe1259,Emberá-Baudó,South America,5.2824,-76.32548,embe1259,bdc,choc1280,Chocoan,Emberá-Baudó
1902_EmberaCatio_embe1260,Emberá-Catío,South America,7.52721,-76.7476,embe1260,cto,choc1280,Chocoan,Emberá-Catío
1903_EmberaChami_embe1262,Emberá-Chamí,South America,4.8791,-76.0749,embe1262,cmi,choc1280,Chocoan,Emberá-Chamí
